RUN_ID,SERIES_LABEL,SAMPLE_MODE,SAMPLE_FACTOR_M,SAMPLE_CAP,THREAD_COUNT,SEED,FULL_MATERIAL,ITERATION_COUNT,TOP1_COUNT,TOP3_COUNT,TOP32_COUNT,TRUE_RANK_MEAN,TRUE_RANK_MAX,SAMPLE_COUNT_MEAN,SAMPLE_COUNT_MIN,SAMPLE_COUNT_MAX,MEAN_TRUE_DELTA_SIGNED_VALUE,MEAN_TRUE_DELTA_SIGNED_FRACTION,MEAN_TRUE_DELTA_ABS_VALUE,MEAN_TRUE_DELTA_ABS_FRACTION,MEAN_FALSE_DELTA_SIGNED_VALUE,MEAN_FALSE_DELTA_SIGNED_FRACTION,MEAN_FALSE_DELTA_ABS_VALUE,MEAN_FALSE_DELTA_ABS_FRACTION,MEAN_TRUE_FALSE_ABS_RATIO_VALUE,MEAN_TRUE_FALSE_ABS_DIFF_VALUE,MEAN_TRUE_FALSE_ABS_DIFF_FRACTION,TRUE_DELTA_ABS_MAX_VALUE,TRUE_DELTA_ABS_MAX_FRACTION,TRUE_DELTA_ABS_MAX_EXPERIMENT_COUNT_TOL_1E_7,FALSE_DELTA_ABS_MAX_VALUE,FALSE_DELTA_ABS_MAX_FRACTION,FALSE_DELTA_ABS_MAX_EXPERIMENT_COUNT_TOL_1E_7,FALSE_DELTA_ABS_MAX_KEY_COUNT_MEAN_TOL_1E_7,FALSE_DELTA_ABS_MAX_KEY_COUNT_MAX_TOL_1E_7,TOTAL_TIME_SUM_SEC,TOTAL_TIME_MEAN_SEC,DELTA_TIME_MEAN_SEC,RECOVERY_TIME_MEAN_SEC
adaptive_m1,adaptive_m1,adaptive_random_without_replacement,1.000000,65536,16,1,no,131072,544,577,1053,23078.479652,64673,1122.006050,188,1821,-0.0002024062,-1810170329657807119053827641824868136112328155399871378305385914318188262533515221327332469211198137608326757601348226830524008394198579587516980387909709191547283138608722589793447838397212007316843328738837903086295404349929762291587109141134835663264408531043640433524010276486739936682014298650193063912931972337127938825604036474479156370575501407932235398396080029538986634801419113630966251544789/8943257382487247008283112595309670044801922513211512825014996772357159957414869664222165169133398043880259568881141774752803956129659027903632785380105162247859360814280842706578737338133770945180601514698719291933635934567915317292407958631828879216973646811279993575426639758774788607394029095555472823605197911220091793989931770084837965034101725996422871927980956388356203378689359481536178640912384000,0.0355603488,45432193086472986789559928590101900122698108304188974383941975306065483865455289544098698874660770552080057982117244855621947761504903756191062755507533140387049189576453715412776062214299685168058197745199319546484020256998069572566722660375877604067131475606509738446925553451803635166760936054562129155577611743218716970047997241314991603420457727289575171017325492785718866636876981866271671157422711/1277608197498178144040444656472810006400274644744501832144999538908165708202124237746023595590485434840037081268734539250400565161379861129090397911443594606837051544897263243796962476876252992168657359242674184561947990652559331041772565518832697030996235258754284796489519965539255515342004156507924689086456844460013113427133110012119709290585960856631838846854422341193743339812765640219454091558912000,0.0000000031,1810170329657807119053827641824868136112328155399871378305385914318188262533515221327332469211198137608326757601348226830524008394198579587516980387909709191547283138608722589793447838397212007316843328738837903086295404349929762291587109141134835663264408531043640433524010276486739936682014298650193063912931972337127938825604036474479156370575501407932235398396080029538986634801419113630966251544789/586096372561301732687833783933619226386093991903316492987357813476426477809183483444799594359157240805692810846625626208425007264957204393664574589885191807913463210963895026775637551454596678892410720265780568796870830971908330318757955568936905599484367943777234378965584836591305771385567696777227911494966645111808715719130178552509856038509856613175572911800231976910923788422407173622473467232193085440000,0.0245655595,88875218028626198933169161874216488756297397220345648895264108299765169672907748981857031990318163663921549900173415481831580500486261646293435493498092685087507547704547998215014093952093602891506300961817549939087796815122877073958698119982637788275943277602278874898591107864719217607912307155779914801284082209149285946994661066629287750620145374769738406384461422672062690070721759293624305164141236063/3617878842970998349924899900824810039420333283353805512267640823928558504994959774350614779994797782751190190411269297582870415215785212306571448085711060542675698833110463128244676243546893079582782223862843017264634759085853890856530589931709293823977579899859471475096202695008060317194862325785357478363991636492646393327964065138949728632776892673923289579013777635252615977916093664336255970569093120000,1.4465944963,0.0109947893,3410106212122062052657231845960729305488903323955643224446414400127774563218002352170246075034285015263796187171621308823125189396078745085452361924227488109187146464618320871535150382821497939066284363009282928592416377991538954545090510820591565962829357687490379175649993223273976882895958441149929560347249549400022963165454768599905702243954835394137596911464980409429562208119583294663093757469391/310156578213178922286713131666076209973277996899640887678466984856383797358801935908056127183059789946172239225088296058973512043557241411723670840330654999030768300311267165892004701038957769490167758791721011238877518865324920432919006650831652148054970153013942780210599174035011116377738069152077104891871394618773196780580288267218853592864108990561663071770513392439098803776941572416518079119360000,0.2037735849,108/530,1,0.3085106383,58/188,1,81.481285,24576,28883.7294,0.2204,0.2155,0.0027
