RUN_ID,SERIES_LABEL,SAMPLE_MODE,SAMPLE_FACTOR_M,SAMPLE_CAP,THREAD_COUNT,SEED,FULL_MATERIAL,ITERATION_COUNT,TOP1_COUNT,TOP3_COUNT,TOP32_COUNT,TRUE_RANK_MEAN,TRUE_RANK_MAX,SAMPLE_COUNT_MEAN,SAMPLE_COUNT_MIN,SAMPLE_COUNT_MAX,MEAN_TRUE_DELTA_SIGNED_VALUE,MEAN_TRUE_DELTA_SIGNED_FRACTION,MEAN_TRUE_DELTA_ABS_VALUE,MEAN_TRUE_DELTA_ABS_FRACTION,MEAN_FALSE_DELTA_SIGNED_VALUE,MEAN_FALSE_DELTA_SIGNED_FRACTION,MEAN_FALSE_DELTA_ABS_VALUE,MEAN_FALSE_DELTA_ABS_FRACTION,MEAN_TRUE_FALSE_ABS_RATIO_VALUE,MEAN_TRUE_FALSE_ABS_DIFF_VALUE,MEAN_TRUE_FALSE_ABS_DIFF_FRACTION,TRUE_DELTA_ABS_MAX_VALUE,TRUE_DELTA_ABS_MAX_FRACTION,TRUE_DELTA_ABS_MAX_EXPERIMENT_COUNT_TOL_1E_7,FALSE_DELTA_ABS_MAX_VALUE,FALSE_DELTA_ABS_MAX_FRACTION,FALSE_DELTA_ABS_MAX_EXPERIMENT_COUNT_TOL_1E_7,FALSE_DELTA_ABS_MAX_KEY_COUNT_MEAN_TOL_1E_7,FALSE_DELTA_ABS_MAX_KEY_COUNT_MAX_TOL_1E_7,TOTAL_TIME_SUM_SEC,TOTAL_TIME_MEAN_SEC,DELTA_TIME_MEAN_SEC,RECOVERY_TIME_MEAN_SEC
full_material,full_material,full_domain,100.000000,65536,16,1,yes,131072,123986,129217,130564,1.756035,4097,65536.000000,65536,65536,-0.0002327366,-249899/2^30,0.0306175211,32875313/2^30,0.0000000036,249899/70367670435840,0.0039440973,92512313471/23455890145280,8.0444788225,0.0266734238,312824449507/11727945072640,0.0731201172,4792/2^16,1,0.0681152344,4464/2^16,1,74.594009,8191,13995.9460,0.1068,0.0000,0.1060
